build_id,car_id,make,model,variant,year,mods_applied,mod_description,result_hp,result_torque,result_0_100,result_top_speed,result_quarter_mile,measurement_type,source_type,source_url,result_torque_nm,confidence
BUILD_B8708383,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_92F3E809,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_746D753C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_008CC234,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_C4F4D2AA,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_694377EC,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_714B1CA1,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_C2BCBFA2,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_74F34658,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_012976DF,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B65AF050,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_882AF460,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E6769F39,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_0AE71E0C,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6BDD6F51,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_CFCFEBB7,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E40DB88C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_BC06D3C0,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6BC1B1C0,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1412507A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_09A51B4B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E0397472,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_21F2BF7B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_F10BF990,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0A9589BF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_71D2CD73,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D061C703,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_26B9E185,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F0F48419,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_00334855,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_266A572F,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_4D0B8001,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_697361ED,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1BC7B17A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_590DF521,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_EF998685,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_5A505D9B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E5CADD66,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D706F352,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_509F371D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_66F4D1C3,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_CB0EBA00,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9AA78BDF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_F4FC9223,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E7682852,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_770CAEEE,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_13E7BE37,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_141CC56B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AE47C958,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_A83C473C,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_02478F75,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_4A44595A,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_60E85CAB,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_DBE3AF5D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0EB7F551,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E972CB56,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_19343AD5,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_83ABA8F7,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EB490A7A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D041BBF6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2DA21E2F,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_7F34C8AD,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FE320A0E,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D4B3B58A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AD061959,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_960A8D65,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_5B66112B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_FFDE90CE,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F30B3432,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B1146A30,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A1C55321,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_09D60BEB,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FE3EAE94,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_09923179,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_57C43BE4,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_783278D0,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_39D79F8E,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_EFF2DD0E,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B9686786,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_55161A8F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E1571696,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_0A8441A7,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1061813A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_02E9D9CF,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2D85FD43,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_FDF3F7E3,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B4B7443F,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_2A270467,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6EDDD849,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_0A25D509,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E0A4C37D,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_385E0653,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_182D1DC2,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_A88ABE21,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1BA85AC0,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D4F68D3A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9D27801B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1F26EF36,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_ADF48788,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_A17DB9BC,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_713A8C77,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_23194FCE,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E9674E59,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E69F8C08,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A3A1CCE6,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E34E745D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D74DB90D,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E4EAEFF1,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9A81E90A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8AE3D938,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A84F2CAF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D606EBAB,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_DDDA53CF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_41360826,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_76A403E9,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B086C637,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AA8EB218,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_939128DB,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1AB894D5,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_646707F2,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_30372F80,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_DBF03A09,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8A4039E0,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1FF584CF,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_044B1D82,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_CB800906,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F6FAC69D,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_15E35800,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EA8527AD,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_AA5CE76B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_ED2C6D0F,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1BD50E27,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_180C7B6F,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_192BEA99,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D078E49B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B1FA1A4B,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BAA64A81,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_39C32D71,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_95347203,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8BE560D2,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_249A2F25,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_989F2425,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1A786450,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_932CB962,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B4393E1C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D79193ED,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_18FED6B8,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_AE1C079D,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_C76278CC,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_C72BAAA4,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6FB1AFEF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_7101DF40,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D2061D13,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_AB8BF92F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D05547AB,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_DC0B3DB8,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_4DAC7C50,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B9091AA7,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_329FD72E,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_865B73E3,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_DBE729C2,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_F0F15878,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9A5D8D61,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_85CF12DB,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EB48B576,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B586EBC4,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A9264CE5,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_3DDA1974,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6A61D820,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_955FAB51,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9CC307E8,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_F2E59F44,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_567E4924,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_92EAF773,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_5DC613DD,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_CEE8FD9C,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AC010497,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_6065B6BC,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B598C11A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_648CEEC7,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_ADCBA0A2,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E83833BE,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D782A707,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_90CAD56B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F38472A9,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B0CAD718,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2B895A81,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_52962BB1,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_82D7F1E4,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8994EC87,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F1D1BBD0,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_48A5EDEE,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8421F44E,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_C11F7795,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E4479A8C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_342C61E5,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1EBF5F09,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_C906205C,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A5DBE113,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_BF6CAFB6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0168D18A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_C5CCA990,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_70300DB5,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_7AC278A9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8B460811,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E5A7DC98,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2FB15735,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_EFCA9956,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_CD9D8DC7,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B6184189,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_12D24CD1,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_4F847C38,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_65677469,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8FC2CFD3,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_613B976A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_5C020C7F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B1145010,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_9C9E0441,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9765F1D8,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_39305182,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_32E8368C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_D83158AC,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2D2BB276,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1C38A922,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AB88127C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_F6F16646,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3660AE18,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_894C708A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EE9E853D,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_7CF0DCA6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F0562465,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_4E57AA28,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1AF15ABF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E64C884E,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EA6336A2,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_304E6C27,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FD41D73C,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_2C524C56,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9A6D6555,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E30F4656,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_34451F79,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_15DA661C,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F884361D,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B0BEC5B7,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_03ACDA23,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_293B8043,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6E4A6940,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_122590F9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0C4BBEE6,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8C3E4966,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3A423180,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E66D1CE2,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8CA1F5EB,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_8505F821,APR Stage 1 ECU Upgrade,123.3,,8.87,,,synthetic,synthetic,synthetic,,0.4
BUILD_68C6E74B,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_227368B2,APR Stage 2 ECU Upgrade,141.4,,8.17,,,synthetic,synthetic,synthetic,,0.4
BUILD_89C93709,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_0B10F06B,APR Stage 1 ECU Upgrade,121.2,,8.96,,,synthetic,synthetic,synthetic,,0.4
BUILD_5BE5ED61,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_CA3B1785,APR Stage 2 ECU Upgrade,137.0,,8.32,,,synthetic,synthetic,synthetic,,0.4
BUILD_D186DB88,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_FDB0604A,APR Stage 1 ECU Upgrade,124.6,,8.81,,,synthetic,synthetic,synthetic,,0.4
BUILD_7C6179B3,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B32F74C0,APR Stage 2 ECU Upgrade,142.5,,8.13,,,synthetic,synthetic,synthetic,,0.4
BUILD_DBDFBDCE,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_B3F525C2,APR Stage 1 ECU Upgrade,126.7,,8.72,,,synthetic,synthetic,synthetic,,0.4
BUILD_2F9EA89A,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_E8142244,APR Stage 2 ECU Upgrade,142.1,,8.14,,,synthetic,synthetic,synthetic,,0.4
BUILD_77532D73,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_1DD84100,RaceChip ECU Tuning Box,119.4,,9.04,,,synthetic,synthetic,synthetic,,0.4
BUILD_D72EB7FF,CAR_C2557803,Seat,Ibiza,10 ecotsi se 5d,2010.0,MOD_4489FA7E,RaceChip ECU Tuning Box,122.6,,8.9,,,synthetic,synthetic,synthetic,,0.4
BUILD_5E7935D6,CAR_689517B9,Seat,Leon,12 tsi (110bhp) s 5d,2013.0,MOD_3BD6FDD6,Stage 1 ECU Remap — Petrol Turbo,130.8,,8.56,,,synthetic,synthetic,synthetic,215.5,0.4
